year,pop_name,state_name,reg,relative_PWE_enhancement
2018,Asian,Louisiana,South,0.964745809593031
2015,Hispanic,Louisiana,South,1.15662100291436
2010,Hispanic,Louisiana,South,0.919110613176002
2018,Hispanic,Louisiana,South,1.01172923199114
2008,Native,Louisiana,South,0.819240929448874
2015,Pacific,Louisiana,South,0.820531873727239
2010,Native,Louisiana,South,0.887066523651826
2003,Hispanic,Louisiana,South,1.0935730031064
2012,Native,Louisiana,South,0.840687257937231
2015,White,Louisiana,South,1.01087583218522
2003,Pacific,Louisiana,South,0.814345455358326
2010,White,Louisiana,South,0.995588069303123
2016,Black,Louisiana,South,0.990191777375898
2011,Asian,Louisiana,South,0.856754972083723
2016,Hispanic,Louisiana,South,1.05038894338826
2011,Black,Louisiana,South,1.04356011543474
2020,Asian,Louisiana,South,1.00470819940561
2017,Hispanic,Louisiana,South,1.07171460412947
2006,Asian,Louisiana,South,0.847953269106643
2000,Pacific,Louisiana,South,0.734320671144166
2006,White,Louisiana,South,1.00286483929018
2007,White,Louisiana,South,1.00085153980407
2011,Pacific,Louisiana,South,0.738159373507258
1999,Black,Louisiana,South,0.954293498842159
2006,Native,Louisiana,South,0.813291510341849
2001,Asian,Louisiana,South,0.867743487146371
2006,Pacific,Louisiana,South,0.751698004946455
2003,White,Louisiana,South,1.0093270969621
2015,Native,Louisiana,South,0.912818154026425
2014,Pacific,Louisiana,South,0.778755720398484
2019,Pacific,Louisiana,South,0.826277262649521
1999,Asian,Louisiana,South,0.913276501038523
2015,Asian,Louisiana,South,0.947370942212801
2018,Native,Louisiana,South,0.874086854360817
1999,White,Louisiana,South,1.01505844842688
2017,Native,Louisiana,South,0.893943260066417
2011,Native,Louisiana,South,0.809603058375809
2016,Asian,Louisiana,South,0.940944825535073
2014,Black,Louisiana,South,1.03227535788279
2002,Asian,Louisiana,South,0.90240604463067
2010,Asian,Louisiana,South,0.848731142711963
2015,Black,Louisiana,South,0.980617864453144
2005,White,Louisiana,South,1.00871156421582
2017,Black,Louisiana,South,1.00359732905886
2000,Native,Louisiana,South,0.823467530052714
2007,Asian,Louisiana,South,0.8646318046579
2020,Black,Louisiana,South,0.968354280527968
2016,Pacific,Louisiana,South,0.810278501341769
2018,White,Louisiana,South,0.999687579063703
2003,Black,Louisiana,South,0.976612925108319
2020,Pacific,Louisiana,South,0.845098808122661
2009,Asian,Louisiana,South,0.902941620305137
2008,Asian,Louisiana,South,0.891122564362941
2019,Native,Louisiana,South,0.900113296052094
2001,Black,Louisiana,South,0.984024866691587
2004,Asian,Louisiana,South,0.90568870891901
2003,Asian,Louisiana,South,0.92566981016964
2001,Hispanic,Louisiana,South,0.929597479877196
2014,Hispanic,Louisiana,South,1.02472558574003
2012,Black,Louisiana,South,1.03028672035395
2009,Native,Louisiana,South,0.780021140161221
2008,White,Louisiana,South,0.999355316760496
2012,Asian,Louisiana,South,0.903572947620374
2017,Pacific,Louisiana,South,0.833845016438725
2020,White,Louisiana,South,1.01112558901414
2016,White,Louisiana,South,1.00824182201306
2020,Hispanic,Louisiana,South,1.18373165639998
1999,Hispanic,Louisiana,South,1.21316031684493
2009,Hispanic,Louisiana,South,0.943807874316292
2017,Asian,Louisiana,South,0.955945506130662
2003,Native,Louisiana,South,0.943200896219489
2008,Hispanic,Louisiana,South,0.935313930514935
2008,Pacific,Louisiana,South,0.76782668236386
2020,Native,Louisiana,South,0.911006829121799
2001,Native,Louisiana,South,0.8338940585991
2014,White,Louisiana,South,1.00080337501343
2008,Black,Louisiana,South,1.03517197706823
2000,White,Louisiana,South,1.00252363296453
2009,Black,Louisiana,South,1.04504959103748
2007,Hispanic,Massachusetts,Northeast,1.10359568379554
2002,Native,Massachusetts,Northeast,0.806039974404901
2008,Hispanic,Massachusetts,Northeast,1.14741661830711
2016,Asian,Massachusetts,Northeast,1.12842282053359
2004,Pacific,Massachusetts,Northeast,0.976369158406861
2008,Black,Massachusetts,Northeast,1.14807459090779
2007,Black,Massachusetts,Northeast,1.19918563639082
2016,Black,Massachusetts,Northeast,1.17025059595071
2015,Asian,Massachusetts,Northeast,1.12107359029842
2010,Asian,Massachusetts,Northeast,1.07697059397269
2000,Hispanic,Massachusetts,Northeast,1.19155570032501
2015,Pacific,Massachusetts,Northeast,0.985075749158962
2001,White,Massachusetts,Northeast,0.973022046830499
2005,Hispanic,Massachusetts,Northeast,1.15390033385188
2015,Native,Massachusetts,Northeast,0.964773951389447
2008,Asian,Massachusetts,Northeast,1.10814400648098
2017,White,Massachusetts,Northeast,0.978256589532949
2010,Pacific,Massachusetts,Northeast,0.953164445424351
2000,Asian,Massachusetts,Northeast,1.11305287464208
2016,Hispanic,Massachusetts,Northeast,1.19029496950534
2017,Asian,Massachusetts,Northeast,1.07698373105038
2013,Hispanic,Massachusetts,Northeast,1.21627298947118
2012,Hispanic,Massachusetts,Northeast,1.18534188092613
2013,Pacific,Massachusetts,Northeast,1.00771783160184
2012,White,Massachusetts,Northeast,0.972195302861351
2010,Hispanic,Massachusetts,Northeast,1.1296627968516
2013,Black,Massachusetts,Northeast,1.12704657807044
2009,Pacific,Massachusetts,Northeast,0.944374583877688
2014,White,Massachusetts,Northeast,0.978466900856435
2007,White,Massachusetts,Northeast,0.968568090198419
1999,Asian,Massachusetts,Northeast,1.08679665302588
2007,Asian,Massachusetts,Northeast,1.08499326797127
2005,Black,Massachusetts,Northeast,1.23462865515721
2015,Black,Massachusetts,Northeast,1.13607917631158
2015,Hispanic,Massachusetts,Northeast,1.20015530217424
2009,Black,Massachusetts,Northeast,1.18348639550696
2002,Asian,Massachusetts,Northeast,1.11455943798327
2004,Native,Massachusetts,Northeast,0.834688597616527
2013,Asian,Massachusetts,Northeast,1.139422624913
2004,White,Massachusetts,Northeast,0.974273546559677
2002,Hispanic,Massachusetts,Northeast,1.15434381483212
2001,Native,Massachusetts,Northeast,0.811532956624003
2009,Native,Massachusetts,Northeast,0.816115483908142
2010,Native,Massachusetts,Northeast,0.919647244289169
2015,White,Massachusetts,Northeast,0.96955249674037
2005,Asian,Massachusetts,Northeast,1.13172800644585
1999,Pacific,Massachusetts,Northeast,0.949937436159263
2010,White,Massachusetts,Northeast,0.980945865264209
1999,Black,Massachusetts,Northeast,1.18287574777315
2002,Pacific,Massachusetts,Northeast,0.963563957596348
2013,Native,Massachusetts,Northeast,0.985675767824969
2009,White,Massachusetts,Northeast,0.968512054613692
1999,Native,Massachusetts,Northeast,0.822750498487581
2002,Black,Massachusetts,Northeast,1.16834254240445
2010,Black,Massachusetts,Northeast,1.09820127816054
1999,White,Massachusetts,Northeast,0.972499895323348
2006,White,Massachusetts,Northeast,0.976129371823738
2004,Asian,Massachusetts,Northeast,1.12717215242721
2012,Black,Massachusetts,Northeast,1.1245098045648
2000,White,Massachusetts,Northeast,0.971358450789817
2009,Asian,Massachusetts,Northeast,1.11652998179223
2000,Black,Massachusetts,Northeast,1.1811825053309
2001,Asian,Massachusetts,Northeast,1.13494274765918
2017,Black,Massachusetts,Northeast,1.10142356250131
2012,Pacific,Massachusetts,Northeast,0.982798484857614
2005,Pacific,Massachusetts,Northeast,0.962001211312427
2001,Hispanic,Massachusetts,Northeast,1.18609055232343
2008,Native,Massachusetts,Northeast,0.818187641169494
2017,Pacific,Massachusetts,Northeast,0.950102789374375
2011,Black,Massachusetts,Northeast,1.08498290796962
2000,Pacific,Massachusetts,Northeast,0.970074889662612
2007,Pacific,Massachusetts,Northeast,0.95349261299879
2004,Black,Massachusetts,Northeast,1.14770553137562
2001,Pacific,Massachusetts,Northeast,0.975495311485342
2008,White,Massachusetts,Northeast,0.974313664570963
2012,Native,Massachusetts,Northeast,0.949622259143032
1999,Hispanic,Massachusetts,Northeast,1.14262236548666
2014,Hispanic,Massachusetts,Northeast,1.12714069498208
2006,Native,Massachusetts,Northeast,0.811183578679141
2016,Native,Massachusetts,Northeast,0.972734772046488
2011,White,Massachusetts,Northeast,0.981345867304958
2007,Native,Massachusetts,Northeast,0.834002723646914
2017,Native,Massachusetts,Northeast,0.934387634670064
2012,Asian,Massachusetts,Northeast,1.13199072906563
2003,Hispanic,Massachusetts,Northeast,1.14909446317444
2016,Pacific,Massachusetts,Northeast,0.983142866295735
2008,Pacific,Massachusetts,Northeast,0.966950549746574
2011,Native,Massachusetts,Northeast,0.927823661195518
2014,Black,Massachusetts,Northeast,1.09368346411148
2006,Black,Massachusetts,Northeast,1.15337570073646
2004,Hispanic,Massachusetts,Northeast,1.20427712878462
2013,White,Massachusetts,Northeast,0.970302250122085
2005,Native,Massachusetts,Northeast,0.839535113549444
2002,White,Massachusetts,Northeast,0.972951875589063
2009,Hispanic,Massachusetts,Northeast,1.1020681254382
2011,Hispanic,Massachusetts,Northeast,1.14583857848629
2003,Asian,Massachusetts,Northeast,1.11080816543697
2003,Black,Massachusetts,Northeast,1.14320202021297
2011,Asian,Massachusetts,Northeast,1.09521143951434
2001,Black,Massachusetts,Northeast,1.16249982900706
2014,Asian,Massachusetts,Northeast,1.10474853440618
2006,Asian,Massachusetts,Northeast,1.07327804701256
2003,Native,Massachusetts,Northeast,0.820946654192271
2000,Native,Massachusetts,Northeast,0.84448714744856
2006,Pacific,Massachusetts,Northeast,0.932246110944253
2006,Hispanic,Massachusetts,Northeast,1.08194761050687
2017,Hispanic,Massachusetts,Northeast,1.14486083857177
2016,White,Massachusetts,Northeast,0.962926926374803
2003,White,Massachusetts,Northeast,0.976157690379434
2014,Pacific,Massachusetts,Northeast,0.958854275003661
2003,Pacific,Massachusetts,Northeast,0.952165425179145
2005,White,Massachusetts,Northeast,0.961726381127062
2011,Pacific,Massachusetts,Northeast,0.957636564841664
2014,Native,Massachusetts,Northeast,0.926903533986822
2012,Pacific,Maryland,South,0.844342666148486
2005,Native,Maryland,South,0.840647263155955
2018,Native,Maryland,South,0.854693734234076
2015,White,Maryland,South,1.04599436605196
2010,Asian,Maryland,South,0.913634228405484
2006,Hispanic,Maryland,South,0.87560660897928
2015,Native,Maryland,South,0.854243448500158
2011,Asian,Maryland,South,0.956671283987576
2010,Black,Maryland,South,0.914483216391771
2015,Pacific,Maryland,South,0.852392138006761
2013,Asian,Maryland,South,0.964233537409456
2012,Black,Maryland,South,0.855182843120561
2005,Black,Maryland,South,0.894753157640037
2017,White,Maryland,South,1.03819548383998
2007,Pacific,Maryland,South,0.85267886559669
2007,Black,Maryland,South,0.898450811697018
2019,Hispanic,Maryland,South,0.955388407036594
2004,White,Maryland,South,1.0293463729471
2004,Pacific,Maryland,South,0.891233661563374
2005,Asian,Maryland,South,0.86834026339614
2003,White,Maryland,South,1.03299008106773
2010,Hispanic,Maryland,South,0.879185616390751
2017,Hispanic,Maryland,South,0.910653420460059
2007,White,Maryland,South,1.03164961524778
2018,White,Maryland,South,1.04366414921294
2012,Native,Maryland,South,0.812276191468365
2010,Pacific,Maryland,South,0.867401347778459
2002,Pacific,Maryland,South,0.873514293043195
2010,White,Maryland,South,1.03086267974655
2018,Black,Maryland,South,0.858873281927414
2013,Pacific,Maryland,South,0.868777912470737
2007,Native,Maryland,South,0.799034533891576
2020,Hispanic,Maryland,South,0.957403717707735
2011,Black,Maryland,South,0.858451879340477
2000,Native,Maryland,South,0.827790678116401
2019,Asian,Maryland,South,0.986916312552848
2018,Pacific,Maryland,South,0.863839498277166
2007,Asian,Maryland,South,0.927835123793646
2005,Hispanic,Maryland,South,0.856545182327877
2008,White,Maryland,South,1.02637733368094
2011,Pacific,Maryland,South,0.845194712908508
2020,Pacific,Maryland,South,0.866546425013679
2011,White,Maryland,South,1.04261482392232
2006,Native,Maryland,South,0.81318078427006
2017,Black,Maryland,South,0.888945040217098
1999,Hispanic,Maryland,South,0.91926805758068
2004,Asian,Maryland,South,0.956798710868488
2002,Black,Maryland,South,0.905030127728832
2013,Black,Maryland,South,0.866598994134545
2004,Black,Maryland,South,0.894638449656433
2010,Native,Maryland,South,0.86523030473777
2009,Pacific,Maryland,South,0.833911458749813
2004,Hispanic,Maryland,South,0.994450037869498
2001,Pacific,Maryland,South,0.861694607594196
2018,Asian,Maryland,South,0.978577863998934
2013,Native,Maryland,South,0.848386637875837
2001,White,Maryland,South,1.03400520356891
2002,Asian,Maryland,South,0.945452783265793
2014,Pacific,Maryland,South,0.858881267571426
2015,Hispanic,Maryland,South,0.881581559798618
2000,Hispanic,Maryland,South,0.926961049184253
2005,Pacific,Maryland,South,0.831187362284335
2005,White,Maryland,South,1.0350497518566
2020,Native,Maryland,South,0.859197442634865
2014,Asian,Maryland,South,0.918529315995406
2013,Hispanic,Maryland,South,0.921950337544344
2002,Native,Maryland,South,0.837119559601868
2016,Asian,Maryland,South,0.957065995996861
2009,Asian,Maryland,South,0.932290831494774
2002,White,Maryland,South,1.02722581558077
2019,Native,Maryland,South,0.866037578970026
2012,White,Maryland,South,1.04578921178293
2003,Asian,Maryland,South,0.93576710610594
2012,Asian,Maryland,South,0.937648381586871
1999,Native,Maryland,South,0.825989700604329
2014,White,Maryland,South,1.04084490612808
2002,Hispanic,Maryland,South,0.934043570191359
2012,Hispanic,Maryland,South,0.876935047888444
2006,Black,Maryland,South,0.911609670597783
2014,Black,Maryland,South,0.880907658778902
2000,White,Maryland,South,1.03187108561137
2009,White,Maryland,South,1.03766017385443
2017,Asian,Maryland,South,0.946025325879823
2014,Native,Maryland,South,0.867708523071173
2003,Pacific,Maryland,South,0.866808896896296
2001,Black,Maryland,South,0.87777855593441
2016,Hispanic,Maryland,South,0.935986937383339
2008,Hispanic,Maryland,South,0.925169671313456
2013,White,Maryland,South,1.04055287289577
2006,Pacific,Maryland,South,0.844550454852613
1999,Pacific,Maryland,South,0.863407530449833
2015,Asian,Maryland,South,0.906944934876462
1999,Asian,Maryland,South,0.92696786739766
2017,Pacific,Maryland,South,0.86003074380063
2019,Black,Maryland,South,0.885400962252875
2000,Asian,Maryland,South,0.914276914189478
1999,Black,Maryland,South,0.889408230162732
2004,Native,Maryland,South,0.866049309613583
2018,Hispanic,Maryland,South,0.953892141637758
2009,Black,Maryland,South,0.873526921907776
2009,Hispanic,Maryland,South,0.880054317280355
2000,Pacific,Maryland,South,0.860776644562245
2016,Native,Maryland,South,0.847720827041507
2016,Pacific,Maryland,South,0.861796423526173
2011,Hispanic,Maryland,South,0.892430598704862
2014,Hispanic,Maryland,South,0.875877087310977
1999,White,Maryland,South,1.03156296862375
2020,Black,Maryland,South,0.860064151978154
2011,Native,Maryland,South,0.831960441490869
2017,Native,Maryland,South,0.852094291940982
2016,Black,Maryland,South,0.869042786034102
2000,Black,Maryland,South,0.891185996674653
2007,Hispanic,Maryland,South,0.899673201040496
2003,Black,Maryland,South,0.884377199549158
2001,Native,Maryland,South,0.793134824941579
2001,Hispanic,Maryland,South,0.920544147699607
2003,Hispanic,Maryland,South,0.956674361973799
2008,Black,Maryland,South,0.901917700911295
2008,Asian,Maryland,South,0.99677007500942
2008,Pacific,Maryland,South,0.863891913602929
2015,Black,Maryland,South,0.869167135170681
2006,White,Maryland,South,1.02848111990617
2008,Native,Maryland,South,0.776601264427255
2001,Asian,Maryland,South,0.937929387318788
2019,Pacific,Maryland,South,0.879358374386771
2020,White,Maryland,South,1.0435426641786
2020,Asian,Maryland,South,0.988364451804871
2019,White,Maryland,South,1.03569347909295
2006,Asian,Maryland,South,0.918148479118583
2009,Native,Maryland,South,0.809755400507612
2016,White,Maryland,South,1.04221576848258
2003,Native,Maryland,South,0.830931162181438
2000,Native,Michigan,North Central,0.628445119270828
